Prefecture_name,Prefecture_code,Date,Infections
北海道,1,2020/1/16,0
北海道,1,2020/1/17,0
北海道,1,2020/1/18,0
北海道,1,2020/1/19,0
北海道,1,2020/1/20,0
北海道,1,2020/1/21,0
北海道,1,2020/1/22,0
北海道,1,2020/1/23,0
北海道,1,2020/1/24,0
北海道,1,2020/1/25,0
北海道,1,2020/1/26,0
北海道,1,2020/1/27,0
北海道,1,2020/1/28,1
北海道,1,2020/1/29,0
北海道,1,2020/1/30,0
北海道,1,2020/1/31,0
北海道,1,2020/2/1,0
北海道,1,2020/2/2,0
北海道,1,2020/2/3,0
北海道,1,2020/2/4,0
北海道,1,2020/2/5,0
北海道,1,2020/2/6,0
北海道,1,2020/2/7,0
北海道,1,2020/2/8,0
北海道,1,2020/2/9,0
北海道,1,2020/2/10,0
北海道,1,2020/2/11,0
北海道,1,2020/2/12,0
北海道,1,2020/2/13,0
北海道,1,2020/2/14,1
北海道,1,2020/2/15,0
北海道,1,2020/2/16,0
北海道,1,2020/2/17,0
北海道,1,2020/2/18,0
北海道,1,2020/2/19,2
北海道,1,2020/2/20,1
北海道,1,2020/2/21,3
北海道,1,2020/2/22,9
北海道,1,2020/2/23,7
北海道,1,2020/2/24,6
北海道,1,2020/2/25,1
北海道,1,2020/2/26,8
北海道,1,2020/2/27,15
北海道,1,2020/2/28,12
北海道,1,2020/2/29,4
北海道,1,2020/3/1,2
北海道,1,2020/3/2,5
北海道,1,2020/3/3,2
北海道,1,2020/3/4,3
北海道,1,2020/3/5,1
北海道,1,2020/3/6,7
北海道,1,2020/3/7,8
北海道,1,2020/3/8,3
北海道,1,2020/3/9,7
北海道,1,2020/3/10,3
北海道,1,2020/3/11,7
北海道,1,2020/3/12,10
北海道,1,2020/3/13,9
北海道,1,2020/3/14,7
北海道,1,2020/3/15,4
北海道,1,2020/3/16,4
北海道,1,2020/3/17,0
北海道,1,2020/3/18,2
北海道,1,2020/3/19,3
北海道,1,2020/3/20,1
北海道,1,2020/3/21,1
北海道,1,2020/3/22,3
北海道,1,2020/3/23,0
北海道,1,2020/3/24,1
北海道,1,2020/3/25,4
北海道,1,2020/3/26,1
北海道,1,2020/3/27,1
北海道,1,2020/3/28,3
北海道,1,2020/3/29,4
北海道,1,2020/3/30,1
北海道,1,2020/3/31,0
北海道,1,2020/4/1,5
北海道,1,2020/4/2,3
北海道,1,2020/4/3,5
北海道,1,2020/4/4,3
北海道,1,2020/4/5,1
北海道,1,2020/4/6,0
北海道,1,2020/4/7,4
北海道,1,2020/4/8,10
北海道,1,2020/4/9,18
北海道,1,2020/4/10,13
北海道,1,2020/4/11,16
北海道,1,2020/4/12,12
北海道,1,2020/4/13,5
北海道,1,2020/4/14,18
北海道,1,2020/4/15,23
北海道,1,2020/4/16,23
北海道,1,2020/4/17,33
北海道,1,2020/4/18,38
北海道,1,2020/4/19,27
北海道,1,2020/4/20,17
北海道,1,2020/4/21,22
北海道,1,2020/4/22,22
北海道,1,2020/4/23,45
北海道,1,2020/4/24,22
北海道,1,2020/4/25,39
北海道,1,2020/4/26,14
北海道,1,2020/4/27,35
北海道,1,2020/4/28,38
北海道,1,2020/4/29,38
北海道,1,2020/4/30,41
北海道,1,2020/5/1,22
北海道,1,2020/5/2,33
北海道,1,2020/5/3,26
北海道,1,2020/5/4,31
北海道,1,2020/5/5,12
北海道,1,2020/5/6,23
北海道,1,2020/5/7,14
北海道,1,2020/5/8,6
北海道,1,2020/5/9,11
北海道,1,2020/5/10,9
北海道,1,2020/5/11,12
北海道,1,2020/5/12,13
北海道,1,2020/5/13,4
北海道,1,2020/5/14,6
北海道,1,2020/5/15,10
北海道,1,2020/5/16,7
北海道,1,2020/5/17,8
北海道,1,2020/5/18,1
北海道,1,2020/5/19,3
北海道,1,2020/5/20,2
北海道,1,2020/5/21,5
北海道,1,2020/5/22,6
北海道,1,2020/5/23,9
北海道,1,2020/5/24,15
北海道,1,2020/5/25,3
北海道,1,2020/5/26,8
北海道,1,2020/5/27,5
北海道,1,2020/5/28,7
北海道,1,2020/5/29,3
北海道,1,2020/5/30,4
北海道,1,2020/5/31,6
北海道,1,2020/6/1,5
北海道,1,2020/6/2,3
北海道,1,2020/6/3,3
北海道,1,2020/6/4,3
北海道,1,2020/6/5,4
北海道,1,2020/6/6,8
北海道,1,2020/6/7,4
北海道,1,2020/6/8,4
北海道,1,2020/6/9,7
北海道,1,2020/6/10,5
北海道,1,2020/6/11,7
北海道,1,2020/6/12,10
北海道,1,2020/6/13,9
北海道,1,2020/6/14,7
北海道,1,2020/6/15,6
北海道,1,2020/6/16,2
北海道,1,2020/6/17,6
北海道,1,2020/6/18,5
北海道,1,2020/6/19,3
北海道,1,2020/6/20,3
北海道,1,2020/6/21,2
北海道,1,2020/6/22,2
北海道,1,2020/6/23,1
北海道,1,2020/6/24,10
北海道,1,2020/6/25,6
北海道,1,2020/6/26,5
北海道,1,2020/6/27,1
北海道,1,2020/6/28,17
北海道,1,2020/6/29,11
北海道,1,2020/6/30,13
北海道,1,2020/7/1,4
北海道,1,2020/7/2,8
北海道,1,2020/7/3,0
北海道,1,2020/7/4,1
北海道,1,2020/7/5,1
北海道,1,2020/7/6,0
北海道,1,2020/7/7,1
北海道,1,2020/7/8,4
北海道,1,2020/7/9,1
北海道,1,2020/7/10,6
北海道,1,2020/7/11,1
北海道,1,2020/7/12,4
北海道,1,2020/7/13,2
北海道,1,2020/7/14,8
北海道,1,2020/7/15,13
北海道,1,2020/7/16,6
北海道,1,2020/7/17,3
北海道,1,2020/7/18,13
北海道,1,2020/7/19,9
北海道,1,2020/7/20,3
北海道,1,2020/7/21,10
北海道,1,2020/7/22,6
北海道,1,2020/7/23,4
北海道,1,2020/7/24,6
北海道,1,2020/7/25,9
北海道,1,2020/7/26,5
北海道,1,2020/7/27,5
北海道,1,2020/7/28,3
北海道,1,2020/7/29,5
北海道,1,2020/7/30,9
北海道,1,2020/7/31,15
北海道,1,2020/8/1,18
北海道,1,2020/8/2,9
北海道,1,2020/8/3,23
北海道,1,2020/8/4,11
北海道,1,2020/8/5,14
北海道,1,2020/8/6,11
北海道,1,2020/8/7,14
北海道,1,2020/8/8,13
北海道,1,2020/8/9,11
北海道,1,2020/8/10,13
北海道,1,2020/8/11,14
北海道,1,2020/8/12,4
北海道,1,2020/8/13,10
北海道,1,2020/8/14,12
北海道,1,2020/8/15,14
北海道,1,2020/8/16,8
北海道,1,2020/8/17,5
北海道,1,2020/8/18,6
北海道,1,2020/8/19,8
北海道,1,2020/8/20,25
北海道,1,2020/8/21,10
北海道,1,2020/8/22,17
北海道,1,2020/8/23,14
北海道,1,2020/8/24,8
北海道,1,2020/8/25,7
北海道,1,2020/8/26,7
北海道,1,2020/8/27,10
北海道,1,2020/8/28,16
北海道,1,2020/8/29,9
北海道,1,2020/8/30,4
北海道,1,2020/8/31,8
北海道,1,2020/9/1,16
北海道,1,2020/9/2,6
北海道,1,2020/9/3,6
北海道,1,2020/9/4,5
北海道,1,2020/9/5,10
北海道,1,2020/9/6,4
北海道,1,2020/9/7,6
北海道,1,2020/9/8,11
北海道,1,2020/9/9,4
北海道,1,2020/9/10,11
北海道,1,2020/9/11,6
北海道,1,2020/9/12,7
北海道,1,2020/9/13,3
北海道,1,2020/9/14,8
北海道,1,2020/9/15,8
北海道,1,2020/9/16,11
北海道,1,2020/9/17,7
北海道,1,2020/9/18,17
北海道,1,2020/9/19,17
北海道,1,2020/9/20,16
北海道,1,2020/9/21,15
北海道,1,2020/9/22,9
北海道,1,2020/9/23,12
北海道,1,2020/9/24,11
北海道,1,2020/9/25,25
北海道,1,2020/9/26,7
北海道,1,2020/9/27,19
北海道,1,2020/9/28,17
北海道,1,2020/9/29,16
北海道,1,2020/9/30,16
北海道,1,2020/10/1,19
北海道,1,2020/10/2,15
北海道,1,2020/10/3,18
北海道,1,2020/10/4,22
北海道,1,2020/10/5,36
北海道,1,2020/10/6,12
北海道,1,2020/10/7,38
北海道,1,2020/10/8,29
北海道,1,2020/10/9,27
北海道,1,2020/10/10,24
北海道,1,2020/10/11,31
北海道,1,2020/10/12,12
北海道,1,2020/10/13,20
北海道,1,2020/10/14,20
北海道,1,2020/10/15,30
北海道,1,2020/10/16,31
北海道,1,2020/10/17,27
北海道,1,2020/10/18,24
北海道,1,2020/10/19,17
北海道,1,2020/10/20,31
北海道,1,2020/10/21,22
北海道,1,2020/10/22,40
北海道,1,2020/10/23,51
北海道,1,2020/10/24,60
北海道,1,2020/10/25,41
北海道,1,2020/10/26,50
北海道,1,2020/10/27,27
北海道,1,2020/10/28,52
北海道,1,2020/10/29,53
北海道,1,2020/10/30,69
北海道,1,2020/10/31,81
北海道,1,2020/11/1,68
北海道,1,2020/11/2,96
北海道,1,2020/11/3,71
北海道,1,2020/11/4,75
北海道,1,2020/11/5,118
北海道,1,2020/11/6,115
北海道,1,2020/11/7,187
北海道,1,2020/11/8,153
北海道,1,2020/11/9,200
北海道,1,2020/11/10,166
北海道,1,2020/11/11,197
北海道,1,2020/11/12,236
北海道,1,2020/11/13,235
北海道,1,2020/11/14,230
北海道,1,2020/11/15,209
北海道,1,2020/11/16,189
北海道,1,2020/11/17,197
北海道,1,2020/11/18,233
北海道,1,2020/11/19,267
北海道,1,2020/11/20,304
北海道,1,2020/11/21,234
北海道,1,2020/11/22,245
北海道,1,2020/11/23,206
北海道,1,2020/11/24,216
北海道,1,2020/11/25,181
北海道,1,2020/11/26,256
北海道,1,2020/11/27,252
北海道,1,2020/11/28,252
北海道,1,2020/11/29,192
北海道,1,2020/11/30,151
北海道,1,2020/12/1,206
北海道,1,2020/12/2,176
北海道,1,2020/12/3,206
北海道,1,2020/12/4,212
北海道,1,2020/12/5,183
北海道,1,2020/12/6,187
北海道,1,2020/12/7,124
北海道,1,2020/12/8,204
北海道,1,2020/12/9,197
北海道,1,2020/12/10,241
北海道,1,2020/12/11,177
北海道,1,2020/12/12,189
北海道,1,2020/12/13,164
北海道,1,2020/12/14,125
北海道,1,2020/12/15,104
北海道,1,2020/12/16,86
北海道,1,2020/12/17,139
北海道,1,2020/12/18,141
北海道,1,2020/12/19,132
北海道,1,2020/12/20,135
北海道,1,2020/12/21,110
北海道,1,2020/12/22,74
北海道,1,2020/12/23,114
北海道,1,2020/12/24,123
北海道,1,2020/12/25,97
北海道,1,2020/12/26,161
北海道,1,2020/12/27,85
北海道,1,2020/12/28,94
北海道,1,2020/12/29,87
北海道,1,2020/12/30,133
北海道,1,2020/12/31,167
北海道,1,2021/1/1,98
北海道,1,2021/1/2,77
北海道,1,2021/1/3,68
北海道,1,2021/1/4,93
北海道,1,2021/1/5,79
北海道,1,2021/1/6,115
北海道,1,2021/1/7,161
北海道,1,2021/1/8,181
北海道,1,2021/1/9,215
北海道,1,2021/1/10,188
北海道,1,2021/1/11,135
北海道,1,2021/1/12,145
北海道,1,2021/1/13,109
北海道,1,2021/1/14,194
北海道,1,2021/1/15,202
北海道,1,2021/1/16,192
北海道,1,2021/1/17,124
北海道,1,2021/1/18,125
北海道,1,2021/1/19,92
北海道,1,2021/1/20,164
北海道,1,2021/1/21,130
北海道,1,2021/1/22,111
北海道,1,2021/1/23,138
北海道,1,2021/1/24,94
北海道,1,2021/1/25,88
北海道,1,2021/1/26,106
北海道,1,2021/1/27,147
北海道,1,2021/1/28,115
北海道,1,2021/1/29,111
北海道,1,2021/1/30,106
北海道,1,2021/1/31,104
北海道,1,2021/2/1,76
北海道,1,2021/2/2,105
北海道,1,2021/2/3,94
北海道,1,2021/2/4,120
北海道,1,2021/2/5,93
北海道,1,2021/2/6,78
北海道,1,2021/2/7,69
北海道,1,2021/2/8,50
北海道,1,2021/2/9,41
北海道,1,2021/2/10,64
北海道,1,2021/2/11,92
北海道,1,2021/2/12,75
北海道,1,2021/2/13,39
北海道,1,2021/2/14,52
北海道,1,2021/2/15,41
北海道,1,2021/2/16,44
北海道,1,2021/2/17,64
北海道,1,2021/2/18,32
北海道,1,2021/2/19,43
北海道,1,2021/2/20,34
北海道,1,2021/2/21,63
北海道,1,2021/2/22,21
北海道,1,2021/2/23,66
北海道,1,2021/2/24,43
北海道,1,2021/2/25,43
北海道,1,2021/2/26,36
北海道,1,2021/2/27,43
北海道,1,2021/2/28,27
北海道,1,2021/3/1,29
北海道,1,2021/3/2,29
北海道,1,2021/3/3,60
北海道,1,2021/3/4,66
北海道,1,2021/3/5,64
北海道,1,2021/3/6,47
北海道,1,2021/3/7,84
北海道,1,2021/3/8,63
北海道,1,2021/3/9,63
北海道,1,2021/3/10,65
北海道,1,2021/3/11,71
北海道,1,2021/3/12,53
北海道,1,2021/3/13,58
北海道,1,2021/3/14,45
北海道,1,2021/3/15,54
北海道,1,2021/3/16,69
北海道,1,2021/3/17,73
北海道,1,2021/3/18,96
北海道,1,2021/3/19,78
北海道,1,2021/3/20,51
北海道,1,2021/3/21,60
北海道,1,2021/3/22,50
北海道,1,2021/3/23,42
北海道,1,2021/3/24,81
北海道,1,2021/3/25,67
北海道,1,2021/3/26,69
北海道,1,2021/3/27,62
北海道,1,2021/3/28,74
北海道,1,2021/3/29,46
北海道,1,2021/3/30,56
北海道,1,2021/3/31,76
北海道,1,2021/4/1,57
北海道,1,2021/4/2,57
北海道,1,2021/4/3,66
北海道,1,2021/4/4,53
北海道,1,2021/4/5,71
北海道,1,2021/4/6,63
北海道,1,2021/4/7,72
北海道,1,2021/4/8,79
北海道,1,2021/4/9,83
北海道,1,2021/4/10,116
北海道,1,2021/4/11,69
北海道,1,2021/4/12,58
北海道,1,2021/4/13,60
北海道,1,2021/4/14,77
北海道,1,2021/4/15,101
北海道,1,2021/4/16,98
北海道,1,2021/4/17,109
北海道,1,2021/4/18,98
北海道,1,2021/4/19,78
北海道,1,2021/4/20,106
北海道,1,2021/4/21,124
北海道,1,2021/4/22,153
北海道,1,2021/4/23,158
北海道,1,2021/4/24,160
北海道,1,2021/4/25,110
北海道,1,2021/4/26,139
北海道,1,2021/4/27,121
北海道,1,2021/4/28,219
北海道,1,2021/4/29,234
北海道,1,2021/4/30,187
北海道,1,2021/5/1,180
北海道,1,2021/5/2,326
北海道,1,2021/5/3,114
北海道,1,2021/5/4,233
北海道,1,2021/5/5,181
北海道,1,2021/5/6,320
北海道,1,2021/5/7,248
北海道,1,2021/5/8,403
北海道,1,2021/5/9,506
北海道,1,2021/5/10,409
北海道,1,2021/5/11,421
北海道,1,2021/5/12,529
北海道,1,2021/5/13,712
北海道,1,2021/5/14,593
北海道,1,2021/5/15,566
北海道,1,2021/5/16,491
北海道,1,2021/5/17,372
北海道,1,2021/5/18,533
北海道,1,2021/5/19,604
北海道,1,2021/5/20,681
北海道,1,2021/5/21,727
北海道,1,2021/5/22,658
北海道,1,2021/5/23,605
北海道,1,2021/5/24,366
北海道,1,2021/5/25,459
北海道,1,2021/5/26,551
北海道,1,2021/5/27,570
北海道,1,2021/5/28,423
北海道,1,2021/5/29,442
北海道,1,2021/5/30,288
北海道,1,2021/5/31,279
北海道,1,2021/6/1,254
北海道,1,2021/6/2,317
北海道,1,2021/6/3,300
北海道,1,2021/6/4,203
北海道,1,2021/6/5,276
北海道,1,2021/6/6,183
北海道,1,2021/6/7,147
北海道,1,2021/6/8,120
北海道,1,2021/6/9,179
北海道,1,2021/6/10,182
北海道,1,2021/6/11,145
北海道,1,2021/6/12,125
北海道,1,2021/6/13,82
北海道,1,2021/6/14,74
北海道,1,2021/6/15,87
北海道,1,2021/6/16,88
北海道,1,2021/6/17,73
北海道,1,2021/6/18,76
北海道,1,2021/6/19,73
北海道,1,2021/6/20,52
北海道,1,2021/6/21,37
北海道,1,2021/6/22,29
北海道,1,2021/6/23,49
北海道,1,2021/6/24,26
北海道,1,2021/6/25,33
北海道,1,2021/6/26,47
北海道,1,2021/6/27,28
北海道,1,2021/6/28,27
北海道,1,2021/6/29,23
北海道,1,2021/6/30,38
北海道,1,2021/7/1,39
北海道,1,2021/7/2,26
北海道,1,2021/7/3,30
北海道,1,2021/7/4,39
北海道,1,2021/7/5,29
北海道,1,2021/7/6,34
北海道,1,2021/7/7,67
北海道,1,2021/7/8,62
北海道,1,2021/7/9,50
北海道,1,2021/7/10,64
北海道,1,2021/7/11,56
北海道,1,2021/7/12,47
北海道,1,2021/7/13,60
北海道,1,2021/7/14,75
北海道,1,2021/7/15,85
北海道,1,2021/7/16,73
北海道,1,2021/7/17,111
北海道,1,2021/7/18,107
北海道,1,2021/7/19,70
北海道,1,2021/7/20,104
北海道,1,2021/7/21,118
北海道,1,2021/7/22,140
北海道,1,2021/7/23,79
北海道,1,2021/7/24,118
北海道,1,2021/7/25,113
北海道,1,2021/7/26,137
北海道,1,2021/7/27,138
北海道,1,2021/7/28,227
北海道,1,2021/7/29,260
北海道,1,2021/7/30,250
北海道,1,2021/7/31,284
北海道,1,2021/8/1,267
北海道,1,2021/8/2,217
北海道,1,2021/8/3,211
北海道,1,2021/8/4,366
北海道,1,2021/8/5,342
北海道,1,2021/8/6,283
北海道,1,2021/8/7,347
北海道,1,2021/8/8,308
北海道,1,2021/8/9,310
北海道,1,2021/8/10,347
北海道,1,2021/8/11,351
北海道,1,2021/8/12,480
北海道,1,2021/8/13,454
北海道,1,2021/8/14,479
北海道,1,2021/8/15,366
北海道,1,2021/8/16,357
北海道,1,2021/8/17,410
北海道,1,2021/8/18,595
北海道,1,2021/8/19,575
北海道,1,2021/8/20,523
北海道,1,2021/8/21,579
北海道,1,2021/8/22,529
北海道,1,2021/8/23,420
北海道,1,2021/8/24,426
北海道,1,2021/8/25,568
北海道,1,2021/8/26,504
北海道,1,2021/8/27,382
北海道,1,2021/8/28,457
北海道,1,2021/8/29,359
北海道,1,2021/8/30,266
北海道,1,2021/8/31,305
北海道,1,2021/9/1,351
北海道,1,2021/9/2,314
北海道,1,2021/9/3,251
北海道,1,2021/9/4,224
北海道,1,2021/9/5,218
北海道,1,2021/9/6,123
北海道,1,2021/9/7,137
北海道,1,2021/9/8,180
北海道,1,2021/9/9,144
北海道,1,2021/9/10,117
北海道,1,2021/9/11,156
北海道,1,2021/9/12,86
北海道,1,2021/9/13,60
北海道,1,2021/9/14,94
北海道,1,2021/9/15,106
北海道,1,2021/9/16,102
北海道,1,2021/9/17,88
北海道,1,2021/9/18,80
北海道,1,2021/9/19,60
北海道,1,2021/9/20,48
北海道,1,2021/9/21,33
北海道,1,2021/9/22,85
北海道,1,2021/9/23,71
北海道,1,2021/9/24,73
北海道,1,2021/9/25,49
北海道,1,2021/9/26,38
北海道,1,2021/9/27,17
北海道,1,2021/9/28,30
北海道,1,2021/9/29,54
北海道,1,2021/9/30,35
北海道,1,2021/10/1,25
北海道,1,2021/10/2,24
北海道,1,2021/10/3,11
北海道,1,2021/10/4,8
北海道,1,2021/10/5,19
北海道,1,2021/10/6,18
北海道,1,2021/10/7,14
北海道,1,2021/10/8,18
北海道,1,2021/10/9,38
北海道,1,2021/10/10,23
北海道,1,2021/10/11,15
北海道,1,2021/10/12,26
北海道,1,2021/10/13,29
北海道,1,2021/10/14,35
北海道,1,2021/10/15,25
北海道,1,2021/10/16,34
北海道,1,2021/10/17,27
北海道,1,2021/10/18,5
北海道,1,2021/10/19,12
北海道,1,2021/10/20,12
北海道,1,2021/10/21,11
北海道,1,2021/10/22,14
北海道,1,2021/10/23,16
北海道,1,2021/10/24,7
北海道,1,2021/10/25,5
北海道,1,2021/10/26,11
北海道,1,2021/10/27,7
北海道,1,2021/10/28,4
北海道,1,2021/10/29,10
北海道,1,2021/10/30,8
北海道,1,2021/10/31,10
北海道,1,2021/11/1,6
北海道,1,2021/11/2,17
北海道,1,2021/11/3,9
北海道,1,2021/11/4,6
北海道,1,2021/11/5,12
北海道,1,2021/11/6,16
北海道,1,2021/11/7,7
北海道,1,2021/11/8,6
北海道,1,2021/11/9,13
北海道,1,2021/11/10,10
北海道,1,2021/11/11,6
北海道,1,2021/11/12,23
北海道,1,2021/11/13,20
北海道,1,2021/11/14,9
北海道,1,2021/11/15,4
北海道,1,2021/11/16,26
北海道,1,2021/11/17,21
北海道,1,2021/11/18,18
北海道,1,2021/11/19,17
北海道,1,2021/11/20,9
北海道,1,2021/11/21,18
北海道,1,2021/11/22,3
北海道,1,2021/11/23,12
北海道,1,2021/11/24,6
北海道,1,2021/11/25,12
北海道,1,2021/11/26,12
北海道,1,2021/11/27,13
北海道,1,2021/11/28,7
北海道,1,2021/11/29,5
北海道,1,2021/11/30,9
北海道,1,2021/12/1,3
北海道,1,2021/12/2,3
北海道,1,2021/12/3,7
北海道,1,2021/12/4,6
北海道,1,2021/12/5,5
北海道,1,2021/12/6,1
北海道,1,2021/12/7,1
北海道,1,2021/12/8,3
北海道,1,2021/12/9,6
北海道,1,2021/12/10,3
北海道,1,2021/12/11,6
北海道,1,2021/12/12,4
北海道,1,2021/12/13,1
北海道,1,2021/12/14,5
北海道,1,2021/12/15,5
北海道,1,2021/12/16,14
北海道,1,2021/12/17,6
北海道,1,2021/12/18,9
北海道,1,2021/12/19,16
北海道,1,2021/12/20,11
北海道,1,2021/12/21,24
北海道,1,2021/12/22,17
北海道,1,2021/12/23,25
北海道,1,2021/12/24,11
北海道,1,2021/12/25,28
北海道,1,2021/12/26,29
北海道,1,2021/12/27,12
北海道,1,2021/12/28,23
北海道,1,2021/12/29,23
北海道,1,2021/12/30,35
北海道,1,2021/12/31,23
北海道,1,2022/1/1,24
北海道,1,2022/1/2,6
北海道,1,2022/1/3,15
北海道,1,2022/1/4,30
北海道,1,2022/1/5,60
北海道,1,2022/1/6,62
北海道,1,2022/1/7,98
北海道,1,2022/1/8,148
北海道,1,2022/1/9,99
北海道,1,2022/1/10,95
北海道,1,2022/1/11,114
北海道,1,2022/1/12,242
北海道,1,2022/1/13,350
北海道,1,2022/1/14,494
北海道,1,2022/1/15,706
北海道,1,2022/1/16,570
北海道,1,2022/1/17,442
北海道,1,2022/1/18,891
北海道,1,2022/1/19,1187
北海道,1,2022/1/20,1431
北海道,1,2022/1/21,1514
北海道,1,2022/1/22,1792
北海道,1,2022/1/23,1357
北海道,1,2022/1/24,746
北海道,1,2022/1/25,1908
北海道,1,2022/1/26,2094
北海道,1,2022/1/27,2123
北海道,1,2022/1/28,2116
北海道,1,2022/1/29,4284
北海道,1,2022/1/30,2634
北海道,1,2022/1/31,1230
北海道,1,2022/2/1,3446
北海道,1,2022/2/2,3662
北海道,1,2022/2/3,2965
北海道,1,2022/2/4,3777
北海道,1,2022/2/5,3652
北海道,1,2022/2/6,2652
北海道,1,2022/2/7,1788
北海道,1,2022/2/8,3417
北海道,1,2022/2/9,3580
北海道,1,2022/2/10,3254
北海道,1,2022/2/11,3254
北海道,1,2022/2/12,2167
北海道,1,2022/2/13,2385
北海道,1,2022/2/14,1514
北海道,1,2022/2/15,2943
北海道,1,2022/2/16,3412
北海道,1,2022/2/17,2761
北海道,1,2022/2/18,2527
北海道,1,2022/2/19,2732
北海道,1,2022/2/20,2071
北海道,1,2022/2/21,1246
北海道,1,2022/2/22,2547
北海道,1,2022/2/23,3138
北海道,1,2022/2/24,1509
北海道,1,2022/2/25,2288
北海道,1,2022/2/26,2759
北海道,1,2022/2/27,1357
北海道,1,2022/2/28,1020
北海道,1,2022/3/1,2174
北海道,1,2022/3/2,2328
北海道,1,2022/3/3,1868
北海道,1,2022/3/4,1654
北海道,1,2022/3/5,1545
北海道,1,2022/3/6,1318
北海道,1,2022/3/7,729
北海道,1,2022/3/8,2324
北海道,1,2022/3/9,1985
北海道,1,2022/3/10,1686
北海道,1,2022/3/11,1379
北海道,1,2022/3/12,1579
北海道,1,2022/3/13,1019
北海道,1,2022/3/14,908
北海道,1,2022/3/15,1840
北海道,1,2022/3/16,1814
北海道,1,2022/3/17,1657
北海道,1,2022/3/18,1157
北海道,1,2022/3/19,1720
北海道,1,2022/3/20,1121
北海道,1,2022/3/21,1044
北海道,1,2022/3/22,793
北海道,1,2022/3/23,1873
北海道,1,2022/3/24,1997
北海道,1,2022/3/25,1831
北海道,1,2022/3/26,1694
北海道,1,2022/3/27,1155
北海道,1,2022/3/28,751
北海道,1,2022/3/29,2022
北海道,1,2022/3/30,1883
北海道,1,2022/3/31,1932
北海道,1,2022/4/1,1695
北海道,1,2022/4/2,1869
北海道,1,2022/4/3,1181
北海道,1,2022/4/4,878
北海道,1,2022/4/5,2197
北海道,1,2022/4/6,2449
北海道,1,2022/4/7,2103
北海道,1,2022/4/8,2114
北海道,1,2022/4/9,2384
北海道,1,2022/4/10,1493
北海道,1,2022/4/11,952
北海道,1,2022/4/12,2722
北海道,1,2022/4/13,2793
北海道,1,2022/4/14,2315
北海道,1,2022/4/15,2475
北海道,1,2022/4/16,2543
北海道,1,2022/4/17,1655
北海道,1,2022/4/18,865
北海道,1,2022/4/19,2811
北海道,1,2022/4/20,3383
北海道,1,2022/4/21,2668
北海道,1,2022/4/22,2683
北海道,1,2022/4/23,2851
北海道,1,2022/4/24,1963
北海道,1,2022/4/25,1073
北海道,1,2022/4/26,3040
北海道,1,2022/4/27,3182
北海道,1,2022/4/28,2756
北海道,1,2022/4/29,2663
北海道,1,2022/4/30,1391
北海道,1,2022/5/1,1553
北海道,1,2022/5/2,1310
北海道,1,2022/5/3,2838
北海道,1,2022/5/4,1697
北海道,1,2022/5/5,1470
北海道,1,2022/5/6,1414
北海道,1,2022/5/7,3326
北海道,1,2022/5/8,2797
北海道,1,2022/5/9,1594
北海道,1,2022/5/10,3409
北海道,1,2022/5/11,3239
北海道,1,2022/5/12,2847
北海道,1,2022/5/13,2641
北海道,1,2022/5/14,2701
北海道,1,2022/5/15,1914
北海道,1,2022/5/16,1258
北海道,1,2022/5/17,2720
北海道,1,2022/5/18,2693
北海道,1,2022/5/19,2211
北海道,1,2022/5/20,2237
北海道,1,2022/5/21,2158
北海道,1,2022/5/22,1429
北海道,1,2022/5/23,836
北海道,1,2022/5/24,2022
北海道,1,2022/5/25,2081
北海道,1,2022/5/26,1561
北海道,1,2022/5/27,1379
北海道,1,2022/5/28,1392
北海道,1,2022/5/29,934
北海道,1,2022/5/30,532
北海道,1,2022/5/31,1209
北海道,1,2022/6/1,1237
北海道,1,2022/6/2,969
北海道,1,2022/6/3,960
北海道,1,2022/6/4,979
北海道,1,2022/6/5,647
北海道,1,2022/6/6,407
北海道,1,2022/6/7,1171
北海道,1,2022/6/8,990
北海道,1,2022/6/9,898
北海道,1,2022/6/10,805
北海道,1,2022/6/11,862
北海道,1,2022/6/12,587
北海道,1,2022/6/13,388
北海道,1,2022/6/14,915
北海道,1,2022/6/15,870
北海道,1,2022/6/16,823
北海道,1,2022/6/17,728
北海道,1,2022/6/18,711
北海道,1,2022/6/19,501
北海道,1,2022/6/20,275
北海道,1,2022/6/21,732
北海道,1,2022/6/22,716
北海道,1,2022/6/23,655
北海道,1,2022/6/24,607
北海道,1,2022/6/25,550
北海道,1,2022/6/26,404
北海道,1,2022/6/27,254
北海道,1,2022/6/28,629
北海道,1,2022/6/29,672
北海道,1,2022/6/30,578
北海道,1,2022/7/1,641
北海道,1,2022/7/2,626
北海道,1,2022/7/3,617
北海道,1,2022/7/4,407
北海道,1,2022/7/5,561
北海道,1,2022/7/6,821
北海道,1,2022/7/7,901
北海道,1,2022/7/8,887
北海道,1,2022/7/9,911
北海道,1,2022/7/10,859
北海道,1,2022/7/11,602
北海道,1,2022/7/12,803
北海道,1,2022/7/13,1349
北海道,1,2022/7/14,1713
北海道,1,2022/7/15,1734
北海道,1,2022/7/16,1928
北海道,1,2022/7/17,1833
北海道,1,2022/7/18,1515
北海道,1,2022/7/19,1185
北海道,1,2022/7/20,2060
北海道,1,2022/7/21,3965
北海道,1,2022/7/22,4464
北海道,1,2022/7/23,4636
北海道,1,2022/7/24,4072
北海道,1,2022/7/25,3361
